model,fold,seed,condition,severity,window_accuracy,window_precision,window_recall,window_specificity,window_f1,window_auroc,window_tn,window_fp,window_fn,window_tp,window_loss,video_accuracy,video_precision,video_recall,video_specificity,video_f1,video_auroc,video_tn,video_fp,video_fn,video_tp,event_recall,detected_events,total_events,false_alarms,false_alarms_per_hour,mean_detection_delay_seconds
masked_bimamba,fold_1,seed_2026,confidence_noise,0.2,0.8246338715734134,0.4864376130198915,0.5951327433628318,0.8715513342379014,0.535323383084577,0.7799858311019321,1927,284,183,269,0.172778052078169,0.6025641025641025,0.5645161290322581,0.8974358974358975,0.3076923076923077,0.6930693069306931,0.7955292570677187,12,27,4,35,0.8717948717948718,34,39,39,230.31496062992133,0.1647058823529411
masked_bimamba,fold_1,seed_2026,confidence_noise,0.3,0.8178745775441232,0.4719864176570458,0.6150442477876106,0.8593396653098145,0.5341018251681076,0.7805161641510869,1900,311,174,278,0.1700053279936157,0.6153846153846154,0.5737704918032787,0.8974358974358975,0.3333333333333333,0.7,0.8014464168310321,13,26,4,35,0.8717948717948718,34,39,43,253.93700787401585,0.088235294117647
masked_bimamba,fold_1,seed_2026,lower_body_missing,1.0,0.7108524220803605,0.2633928571428571,0.3915929203539823,0.7761194029850746,0.3149466192170818,0.6315466112718788,1716,495,275,177,0.2033021758026169,0.5128205128205128,0.5094339622641509,0.6923076923076923,0.3333333333333333,0.5869565217391305,0.4904667981591059,13,26,12,27,0.6923076923076923,27,39,37,218.50393700787407,-0.0962962962962964
masked_bimamba,fold_1,seed_3407,clean,0.0,0.8400300413067968,0.5266393442622951,0.5685840707964602,0.8955223880597015,0.5468085106382979,0.8138040689553039,1980,231,195,257,0.1552869828961372,0.6923076923076923,0.6415094339622641,0.8717948717948718,0.5128205128205128,0.7391304347826088,0.8264299802761342,20,19,5,34,0.8717948717948718,34,39,27,159.44881889763784,0.4294117647058822
masked_bimamba,fold_1,seed_3407,random_joint_drop,0.1,0.6064588809613218,0.2789317507418398,0.831858407079646,0.5603799185888738,0.4177777777777778,0.7752138342879328,1239,972,76,376,0.1829915227766463,0.5,0.5,1.0,0.0,0.6666666666666666,0.7495069033530573,0,39,0,39,1.0,39,39,84,496.0629921259844,-0.5025641025641028
masked_bimamba,fold_1,seed_3407,random_joint_drop,0.2,0.4472399549380398,0.2228260869565217,0.9070796460176992,0.3532338308457711,0.3577661431064572,0.7315364048622535,781,1430,42,410,0.2243330951442944,0.5,0.5,1.0,0.0,0.6666666666666666,0.6673241288625904,0,39,0,39,1.0,39,39,67,395.6692913385828,-1.0205128205128204
masked_bimamba,fold_1,seed_3407,random_joint_drop,0.3,0.3871573413443485,0.2067594433399602,0.9203539823008848,0.2781546811397558,0.3376623376623376,0.708066665866164,615,1596,36,416,0.2294648836513367,0.5,0.5,1.0,0.0,0.6666666666666666,0.6173570019723866,0,39,0,39,1.0,39,39,57,336.61417322834654,-1.2102564102564104
masked_bimamba,fold_1,seed_3407,frame_drop,0.1,0.8441607209913631,0.5364891518737672,0.6017699115044248,0.8937132519222072,0.5672575599582899,0.815763299351993,1976,235,180,272,0.1335438493495143,0.6794871794871795,0.625,0.8974358974358975,0.4615384615384615,0.736842105263158,0.8402366863905325,18,21,4,35,0.8974358974358975,35,39,29,171.2598425196851,0.3999999999999999
masked_bimamba,fold_1,seed_3407,frame_drop,0.2,0.8404055576417574,0.5245901639344263,0.6371681415929203,0.8819538670284939,0.5754245754245754,0.8194276005331347,1950,261,164,288,0.1147795892269862,0.6538461538461539,0.6,0.9230769230769232,0.3846153846153846,0.7272727272727274,0.8474687705456937,15,24,3,36,0.9230769230769232,36,39,34,200.78740157480323,0.3666666666666666
masked_bimamba,fold_1,seed_3407,frame_drop,0.3,0.8370259106271123,0.5153061224489796,0.6703539823008849,0.8710990502035278,0.5826923076923076,0.8159784344568389,1926,285,149,303,0.1023543766016714,0.6410256410256411,0.5846153846153846,0.9743589743589745,0.3076923076923077,0.7307692307692307,0.8533859303090073,12,27,1,38,0.9743589743589745,38,39,40,236.22047244094492,0.2894736842105262
masked_bimamba,fold_1,seed_3407,confidence_noise,0.1,0.8366503942921517,0.5166994106090373,0.581858407079646,0.8887381275440976,0.5473465140478668,0.8093362631732728,1965,246,189,263,0.1533580450827225,0.6666666666666666,0.6181818181818182,0.8717948717948718,0.4615384615384615,0.723404255319149,0.8231426692965154,18,21,5,34,0.8717948717948718,34,39,31,183.07086614173235,0.3999999999999998
masked_bimamba,fold_1,seed_3407,confidence_noise,0.2,0.830266616597822,0.5,0.5951327433628318,0.8783355947535052,0.5434343434343435,0.8062022950412859,1942,269,183,269,0.1476993942524856,0.6538461538461539,0.603448275862069,0.8974358974358975,0.4102564102564102,0.7216494845360825,0.8231426692965155,16,23,4,35,0.8974358974358975,35,39,36,212.59842519685049,0.217142857142857
masked_bimamba,fold_1,seed_3407,confidence_noise,0.3,0.8253849042433345,0.4886164623467601,0.6172566371681416,0.8679330619629128,0.5454545454545454,0.8041810256841297,1919,292,173,279,0.1405195968741095,0.6025641025641025,0.5645161290322581,0.8974358974358975,0.3076923076923077,0.6930693069306931,0.8238001314924391,12,27,4,35,0.8974358974358975,35,39,42,248.0314960629922,0.1085714285714284
masked_bimamba,fold_1,seed_3407,lower_body_missing,1.0,0.1746150957566654,0.1698184568835098,0.9933628318584072,0.0072365445499773,0.2900516795865633,0.7006610151174937,16,2195,3,449,0.4402775227340862,0.5,0.5,1.0,0.0,0.6666666666666666,0.6752136752136753,0,39,0,39,1.0,39,39,41,242.1259842519686,-2.2871794871794866
