suite,group,metric,mean,sample_std,count
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,video_tn,16.0,2.6285149626910838,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,video_tp,30.083333333333332,3.7769235516689394,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,window_accuracy,0.862688626528034,0.02609948112915225,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,window_auroc,0.8638383228647868,0.05056529299529302,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,window_f1,0.6346110696595794,0.06458604200145486,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,window_fn,110.66666666666667,49.88410811495223,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,window_fp,164.58333333333334,60.26827649365088,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,window_loss,0.41790263944274214,0.27890277224615884,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,window_precision,0.5930658983892071,0.08162094885361645,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,window_recall,0.6884403250779708,0.07362445829357389,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,window_specificity,0.9001344943871689,0.021854392123838356,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,window_tn,1459.9166666666667,315.6224609858872,12
gmdcsa24_ablations_v1,mask_ratio_020/masked_bimamba,window_tp,232.08333333333334,41.879607390131,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,event_detected_events,29.5,4.379705261980329,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,event_event_recall,0.9219894004840241,0.053942028428998194,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,event_false_alarms,25.083333333333332,8.295215853768125,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,event_false_alarms_per_hour,194.43630367310465,34.26337728662965,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,event_mean_detection_delay_seconds,0.2860385933447185,0.19095394430598567,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,event_total_events,32.0,4.552721463835969,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,video_accuracy,0.715904646507363,0.05238474364226125,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,video_auroc,0.8663788146259025,0.06454173139163855,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,video_f1,0.765113370835397,0.03394595816072579,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,video_fn,2.0833333333333335,1.5642792899510294,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,video_fp,16.75,5.310795181001189,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,video_precision,0.6481777003611641,0.0418205729099216,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,video_recall,0.936471831633122,0.04465844709475365,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,video_specificity,0.5013785497656466,0.10495905691368415,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,video_tn,16.25,2.220769727328383,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,video_tp,29.916666666666668,4.010403138505321,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,window_accuracy,0.8550439808539618,0.022288594577265876,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,window_auroc,0.8535455640194344,0.05034140158534354,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,window_f1,0.6148513849998694,0.06274937361371774,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,window_fn,116.58333333333333,49.23313432183163,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,window_fp,175.66666666666666,67.77949989532681,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,window_loss,0.413605339779772,0.2678151728363247,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,window_precision,0.5715368846612419,0.07646644214177599,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,window_recall,0.6702963547987324,0.06945534112404361,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,window_specificity,0.8948502941710195,0.015679566711042602,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,window_tn,1448.8333333333333,298.5174985988208,12
gmdcsa24_ablations_v1,mask_ratio_030/masked_bimamba,window_tp,226.16666666666666,40.534683988660944,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,event_detected_events,29.833333333333332,3.737605780402338,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,event_event_recall,0.9350396715988114,0.05100603021655095,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,event_false_alarms,27.666666666666668,7.487363091276265,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,event_false_alarms_per_hour,216.33177231247495,27.433691661218937,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,event_mean_detection_delay_seconds,0.28031046437546714,0.17207500643514895,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,event_total_events,32.0,4.552721463835969,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,video_accuracy,0.6925156840267197,0.042897951437520315,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,video_auroc,0.8593677736122922,0.060029984020497,12
gmdcsa24_ablations_v1,no_bidirectional/masked_bimamba,video_f1,0.7518183675943846,0.03298542571286943,12
